"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12","testMissingServiceFailure()","","Mon Jan 27 23:17:08 GMT 2025","passed","Mon Jan 27 23:17:08 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMissingServiceFailure"
"","7","testMonoEmptyString()","","Mon Jan 27 23:17:03 GMT 2025","passed","Mon Jan 27 23:17:03 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoEmptyString"
"","26","testPutNestedGenerics()","","Mon Jan 27 23:17:08 GMT 2025","passed","Mon Jan 27 23:17:08 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testPutNestedGenerics"
"","0","testEventStreamWriteWithKey()","","Mon Jan 27 23:17:08 GMT 2025","passed","Mon Jan 27 23:17:08 GMT 2025","","org.kinotic.continuum.internal.core.api.event.EventStreamServiceTest","org.kinotic.continuum.internal.core.api.event.EventStreamServiceTest","testEventStreamWriteWithKey"
"","34","should return missing service error","Continuum RPC Tests","Mon Jan 27 23:20:19 GMT 2025","passed","Mon Jan 27 23:20:19 GMT 2025","","","",""
"","1244","testSerializeDeserializeObjectC3Type()","","Mon Jan 27 23:18:14 GMT 2025","passed","Mon Jan 27 23:18:15 GMT 2025","","org.kinotic.continuum.idl.internal.TestIdl","org.kinotic.continuum.idl.internal.TestIdl","testSerializeDeserializeObjectC3Type"
"","5","testNestedArrays()","","Mon Jan 27 23:17:08 GMT 2025","passed","Mon Jan 27 23:17:08 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testNestedArrays"
"","82","testPutListOfSimpleObjects()","","Mon Jan 27 23:17:07 GMT 2025","passed","Mon Jan 27 23:17:07 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testPutListOfSimpleObjects"
"","22","testRawCRI1()","","Mon Jan 27 23:16:55 GMT 2025","passed","Mon Jan 27 23:16:55 GMT 2025","","org.kinotic.continuum.internal.core.api.CRITests","org.kinotic.continuum.internal.core.api.CRITests","testRawCRI1"
"","25","testMonoWithVoidFromNull()","","Mon Jan 27 23:17:03 GMT 2025","passed","Mon Jan 27 23:17:03 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoWithVoidFromNull"
"","27","testMonoIntegerNull()","","Mon Jan 27 23:17:03 GMT 2025","passed","Mon Jan 27 23:17:03 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoIntegerNull"
"","57","testReverseCopyMedium()","","Mon Jan 27 23:17:58 GMT 2025","passed","Mon Jan 27 23:17:59 GMT 2025","","org.kinotic.util.FileUtilTests","org.kinotic.util.FileUtilTests","testReverseCopyMedium"
"","5","testMonoWithValue()","","Mon Jan 27 23:17:08 GMT 2025","passed","Mon Jan 27 23:17:08 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoWithValue"
"","153","should connect and disconnect","Continuum Client Tests","Mon Jan 27 23:20:19 GMT 2025","passed","Mon Jan 27 23:20:19 GMT 2025","","","",""
"","102","testVertxFuture()","","Mon Jan 27 23:17:08 GMT 2025","passed","Mon Jan 27 23:17:08 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testVertxFuture"
"","1276","testException()","","Mon Jan 27 23:17:33 GMT 2025","passed","Mon Jan 27 23:17:35 GMT 2025","","org.kinotic.continuum.grind.internal.api.TestJobService","org.kinotic.continuum.grind.internal.api.TestJobService","testException"
"","13","testSimpleObject()","","Mon Jan 27 23:17:08 GMT 2025","passed","Mon Jan 27 23:17:08 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testSimpleObject"
"","18","should allow continuum CLI to connect but not send any data","Continuum Client Tests","Mon Jan 27 23:20:19 GMT 2025","passed","Mon Jan 27 23:20:19 GMT 2025","","","",""
"","10338","testSingleProducerMultiConsumer()","","Mon Jan 27 23:17:59 GMT 2025","passed","Mon Jan 27 23:18:09 GMT 2025","","org.kinotic.util.TestFluxFactory","org.kinotic.util.TestFluxFactory","testSingleProducerMultiConsumer"
"","8","testSendCollection()","","Mon Jan 27 23:17:07 GMT 2025","passed","Mon Jan 27 23:17:07 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testSendCollection"
"","51","should return missing method error","Continuum RPC Tests","Mon Jan 27 23:20:19 GMT 2025","passed","Mon Jan 27 23:20:19 GMT 2025","","","",""
