"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","testRawCRI2()","","Tue Jan 28 23:16:18 GMT 2025","passed","Tue Jan 28 23:16:18 GMT 2025","","org.kinotic.continuum.internal.core.api.CRITests","org.kinotic.continuum.internal.core.api.CRITests","testRawCRI2"
"","25","testRawCRI1()","","Tue Jan 28 23:16:18 GMT 2025","passed","Tue Jan 28 23:16:18 GMT 2025","","org.kinotic.continuum.internal.core.api.CRITests","org.kinotic.continuum.internal.core.api.CRITests","testRawCRI1"
"","1","testEventStreamWriteWithoutKey()","","Tue Jan 28 23:16:32 GMT 2025","passed","Tue Jan 28 23:16:32 GMT 2025","","org.kinotic.continuum.internal.core.api.event.EventStreamServiceTest","org.kinotic.continuum.internal.core.api.event.EventStreamServiceTest","testEventStreamWriteWithoutKey"
"","50","testCreateFindRemove()","","Tue Jan 28 23:16:32 GMT 2025","passed","Tue Jan 28 23:16:32 GMT 2025","","org.kinotic.continuum.internal.core.api.TestSessionManager","org.kinotic.continuum.internal.core.api.TestSessionManager","testCreateFindRemove"
"","12","testMissingServiceFailure()","","Tue Jan 28 23:16:32 GMT 2025","passed","Tue Jan 28 23:16:32 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMissingServiceFailure"
"","122","testVertxFutureNullString()","","Tue Jan 28 23:16:31 GMT 2025","passed","Tue Jan 28 23:16:31 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testVertxFutureNullString"
"","26","testSchemaFactory()","","Tue Jan 28 23:17:14 GMT 2025","passed","Tue Jan 28 23:17:14 GMT 2025","","org.kinotic.continuum.idl.internal.TestSchemaFactory","org.kinotic.continuum.idl.internal.TestSchemaFactory","testSchemaFactory"
"","2547","testSimple()","","Tue Jan 28 23:17:05 GMT 2025","passed","Tue Jan 28 23:17:08 GMT 2025","","org.kinotic.continuum.grind.internal.api.TestJobService","org.kinotic.continuum.grind.internal.api.TestJobService","testSimple"
"","8","testSendAndReceiveCollection()","","Tue Jan 28 23:16:31 GMT 2025","passed","Tue Jan 28 23:16:31 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testSendAndReceiveCollection"
"","2","testReverseCopyLarge()","","Tue Jan 28 23:17:32 GMT 2025","passed","Tue Jan 28 23:17:32 GMT 2025","","org.kinotic.util.FileUtilTests","org.kinotic.util.FileUtilTests","testReverseCopyLarge"
"","6","testMonoStringLiterallyNull()","","Tue Jan 28 23:16:31 GMT 2025","passed","Tue Jan 28 23:16:31 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testMonoStringLiterallyNull"
"","50","should return missing method error","Continuum RPC Tests","Tue Jan 28 23:20:22 GMT 2025","passed","Tue Jan 28 23:20:22 GMT 2025","","","",""
"","48","should allow continuum CLI to connect but not send any data","Continuum Client Tests","Tue Jan 28 23:20:22 GMT 2025","passed","Tue Jan 28 23:20:22 GMT 2025","","","",""
