"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","testSchemaFactory()","","Sat Jan 25 00:49:37 GMT 2025","passed","Sat Jan 25 00:49:37 GMT 2025","","org.kinotic.continuum.idl.internal.TestSchemaFactory","org.kinotic.continuum.idl.internal.TestSchemaFactory","testSchemaFactory"
"","159","should connect and disconnect","Continuum Client Tests","Sat Jan 25 00:52:36 GMT 2025","passed","Sat Jan 25 00:52:36 GMT 2025","","","",""
"","25","testPutNestedGenerics()","","Sat Jan 25 00:49:04 GMT 2025","passed","Sat Jan 25 00:49:04 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testPutNestedGenerics"
"","12","testLimitedFlux()","","Sat Jan 25 00:49:04 GMT 2025","passed","Sat Jan 25 00:49:04 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testLimitedFlux"
"","2","testRawCRI2()","","Sat Jan 25 00:48:51 GMT 2025","passed","Sat Jan 25 00:48:51 GMT 2025","","org.kinotic.continuum.internal.core.api.CRITests","org.kinotic.continuum.internal.core.api.CRITests","testRawCRI2"
"","8","testSendAndReceiveCollection()","","Sat Jan 25 00:49:04 GMT 2025","passed","Sat Jan 25 00:49:04 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testSendAndReceiveCollection"
"","4022","testInfiniteFlux()","","Sat Jan 25 00:48:59 GMT 2025","passed","Sat Jan 25 00:49:03 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testInfiniteFlux"
"","14","testPutMapOfSimpleObjects()","","Sat Jan 25 00:49:04 GMT 2025","passed","Sat Jan 25 00:49:04 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testPutMapOfSimpleObjects"
"","1","testReverseCopySmall()","","Sat Jan 25 00:50:03 GMT 2025","passed","Sat Jan 25 00:50:03 GMT 2025","","org.kinotic.util.FileUtilTests","org.kinotic.util.FileUtilTests","testReverseCopySmall"
"","10","testUnknownFailure()","","Sat Jan 25 00:49:04 GMT 2025","passed","Sat Jan 25 00:49:04 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testUnknownFailure"
"","6","testFirstArgParticipant()","","Sat Jan 25 00:49:04 GMT 2025","passed","Sat Jan 25 00:49:04 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testFirstArgParticipant"
"","76","testPutListOfSimpleObjects()","","Sat Jan 25 00:49:03 GMT 2025","passed","Sat Jan 25 00:49:03 GMT 2025","","org.kinotic.continuum.internal.core.api.RpcTests","org.kinotic.continuum.internal.core.api.RpcTests","testPutListOfSimpleObjects"
